	BigramCount	IDFUnigramCount	Label	LemmaCount	Question	QuestionID	Sentence	SentenceID	TrigramCount	Type	UnigramCount
5316	1.0	2.732003442124703	0.0	2.0	when did world war 2 end	Q1796	these deaths make world war ii by far the deadliest conflict in human history 	D1698-5	0.0	train	2.0
5317	1.0	2.732003442124703	0.0	2.0	when did world war 2 end	Q1796	the empire of japan aimed to dominate east asia and was already at war with the republic of china in 1937 but the world war is generally said to have begun on 1 september 1939 with the invasion of poland by germany and subsequent declarations of war on germany by france and britain 	D1698-6	0.0	train	2.0
5318	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	from late 1939 to early 1941 in a series of campaigns and treaties  germany formed the axis alliance with italy  conquering or subduing much of continental europe	D1698-7	0.0	train	0.0
5319	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	following the molotov–ribbentrop pact  germany and the soviet union partitioned and annexed territories between themselves of their european neighbours including poland 	D1698-8	0.0	train	0.0
5320	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	the united kingdom and the other members of the british commonwealth were the only major allied forces continuing the fight against the axis with battles taking place in north africa as well as the longrunning battle of the atlantic 	D1698-9	0.0	train	0.0
5321	0.0	0.8602012652231115	0.0	1.0	when did world war 2 end	Q1796	in june 1941 the european axis launched an invasion of the soviet union  giving a start to the largest land theatre of war in history  which tied down the major part of the axis military forces for the rest of the war	D1698-10	0.0	train	1.0
5322	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	in december 1941 japan joined the axis attacked the united states and european territories in the pacific ocean  and quickly conquered much of the western pacific	D1698-11	0.0	train	0.0
5323	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	the axis advance was stopped in 1942 after japan lost a series of naval battles and european axis troops were defeated in north africa and decisively at stalingrad 	D1698-12	0.0	train	0.0
5324	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	in 1943 with a series of german defeats in eastern europe  the allied invasion of italy and american victories in the pacific the axis lost the initiative and undertook strategic retreat on all fronts	D1698-13	0.0	train	0.0
5325	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	in 1944 the western allies invaded france  while the soviet union regained all of its territorial losses and invaded germany and its allies	D1698-14	0.0	train	0.0
5326	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	during 1944 and 1945 the united states defeated the japanese navy and captured key western pacific islands	D1698-15	0.0	train	0.0
5327	0.0	0.8602012652231115	0.0	1.0	when did world war 2 end	Q1796	the war in europe ended with the capture of berlin by soviet and polish troops and the subsequent german unconditional surrender on 8 may 1945 	D1698-16	0.0	train	1.0
5328	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	following the potsdam declaration by the allies on 26 july 1945 the united states dropped atomic bombs on the japanese cities of hiroshima on 6 august and nagasaki on 9 august	D1698-17	0.0	train	0.0
5329	0.0	0.8602012652231115	0.0	1.0	when did world war 2 end	Q1796	with an invasion of the japanese archipelago imminent and the soviet union having declared war on japan by invading manchuria  japan surrendered on 15 august 1945 ending the war in asia and cementing the total victory of the allies over the axis	D1698-18	0.0	train	1.0
5330	1.0	2.732003442124703	0.0	2.0	when did world war 2 end	Q1796	world war ii altered the political alignment and social structure of the world	D1698-19	0.0	train	2.0
5331	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	the united nations un was established to foster international cooperation and prevent future conflicts	D1698-20	0.0	train	0.0
5332	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	the great powers that were the victors of the war—the united states the soviet union china the united kingdom and france—became the permanent members of the united nations security council 	D1698-21	0.0	train	0.0
5333	0.0	0.8602012652231115	0.0	1.0	when did world war 2 end	Q1796	the soviet union and the united states emerged as rival superpowers setting the stage for the cold war  which lasted for the next 46 years	D1698-22	0.0	train	1.0
5334	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	meanwhile the influence of european great powers started to decline while the decolonisation of asia and africa began	D1698-23	0.0	train	0.0
5335	0.0	0.0	0.0	0.0	when did world war 2 end	Q1796	most countries whose industries had been damaged moved towards economic recovery 	D1698-24	0.0	train	0.0
5336	0.0	0.8602012652231115	0.0	1.0	when did world war 2 end	Q1796	political integration especially in europe  emerged as an effort to stabilise postwar relations and fight more effectively in the cold war	D1698-25	0.0	train	1.0
5337	1.0	0.9808292530117261	1.0	2.0	what is a llc company	Q1797	a limited liability company llc is a flexible form of enterprise that blends elements of partnership and corporate structures	D1699-0	0.0	train	2.0
5338	0.0	0.2876820724517808	0.0	1.0	what is a llc company	Q1797	note than an llc is not a corporation and calling an llc a corporation is technically incorrect	D1699-1	0.0	train	1.0
5339	1.0	0.9808292530117261	1.0	2.0	what is a llc company	Q1797	an llc is a legal form of company that provides limited liability to its owners in the vast majority of united states jurisdictions	D1699-2	0.0	train	2.0
5340	0.0	0.0	0.0	0.0	what is a llc company	Q1797	llcs do not need to be organized for profit	D1699-3	0.0	train	0.0
5341	0.0	0.0	0.0	0.0	what are k cups	Q1798	five kcups	D1700-0	0.0	train	0.0
5342	0.0	0.0	0.0	0.0	what are k cups	Q1798	the inside of a used kcup with the top foil and the used coffee grounds removed	D1700-1	0.0	train	0.0
5343	0.0	0.0	0.0	0.0	what are k cups	Q1798	this shows the filter inside the kcup	D1700-2	0.0	train	0.0
5344	0.0	0.0	1.0	1.0	what are k cups	Q1798	kcup portion packs are used with keurig or other single cup brewing systems to brew a cup of coffee  tea  or hot chocolate 	D1700-3	0.0	train	0.0
5345	0.0	0.0	0.0	0.0	what are k cups	Q1798	each kcup is a plastic container with a coffee filter inside	D1700-4	0.0	train	0.0
5346	0.0	0.0	0.0	0.0	what are k cups	Q1798	ground coffee beans are packed in the kcup and sealed airtight with a combination plastic and foil lid	D1700-5	0.0	train	0.0
5347	0.0	0.0	0.0	0.0	what are k cups	Q1798	when the kcup is placed in a keurig brewer the brewer punctures the foil lid and the bottom of the kcup and forces hot water under pressure through the kcup and into a mug	D1700-6	0.0	train	0.0
5348	0.0	0.0	0.0	0.0	what are k cups	Q1798	keurig licenses its kcup technology to coffee roasters and tea makers such as green mountain coffee roasters  diedrich gloria jeans  timothys world coffee  van houtte  caribou coffee  celestial seasonings  bigelow tea company  twinings  tullys  coffee people and newmans own 	D1700-7	0.0	train	0.0
5349	0.0	0.0	0.0	0.0	what are k cups	Q1798	keurigs patents on the original kcup design expired in september 2012	D1700-8	0.0	train	0.0
5350	0.0	0.0	0.0	0.0	what are k cups	Q1798	keurig holds at least one additional stillactive us patent and another patent application detailing improvements that have subsequently been incorporated in their kcup design	D1700-9	0.0	train	0.0
5351	0.0	1.252762968495368	0.0	2.0	what is a chronograph watch	Q1800	electa pocket chronograph ca 1890s manufactured by the gallet watch company in la chauxdefonds switzerland	D1702-0	0.0	train	2.0
5352	0.0	0.0	0.0	1.0	what is a chronograph watch	Q1800	gallet multichron astronomic ca 1959—complex mechanical chronograph with 12 hour recoding capabilities automatic day date month and moon phase display	D1702-1	0.0	train	1.0
5353	0.0	0.0	0.0	1.0	what is a chronograph watch	Q1800	a modern seiko quartz wristwatch using the chronograph function movement 7t92	D1702-2	0.0	train	1.0
5354	0.0	0.0	0.0	1.0	what is a chronograph watch	Q1800	citizen atessa ecodrive atv533023 analogdigital chronograph with 4 area radio controlled reception north america europe china japan	D1702-3	0.0	train	1.0
5355	2.0	1.252762968495368	1.0	2.0	what is a chronograph watch	Q1800	a chronograph is a specific type of watch that is used as a stopwatch combined with a display watch	D1702-4	0.0	train	2.0
5356	0.0	0.0	0.0	1.0	what is a chronograph watch	Q1800	a basic chronograph has an independent sweep second hand it can be started stopped and returned to zero by successive pressure on the stem	D1702-5	0.0	train	1.0
5357	0.0	0.0	0.0	1.0	what is a chronograph watch	Q1800	louis moinet invented the chronograph in 1816	D1702-6	0.0	train	1.0
5358	1.0	0.16705408466316607	1.0	1.0	what is a pci port used for	Q1801	conventional pci pci is an initialism formed from peripheral component interconnect part of the pci local bus standard and often shortened to just pci is a local computer bus for attaching hardware devices in a computer 	D1703-0	0.0	train	1.0
5359	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	the pci bus supports the functions found on a processor bus  but in a standardized format that is independent of any particular processor	D1703-1	0.0	train	1.0
5360	0.0	0.0	0.0	0.0	what is a pci port used for	Q1801	devices connected to the bus appear to the processor to be connected directly to the processor bus and are assigned addresses in the processors address space	D1703-2	0.0	train	0.0
5361	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	attached devices can take either the form of an integrated circuit fitted onto the motherboard itself called a planar device in the pci specification or an expansion card that fits into a slot	D1703-3	0.0	train	1.0
5362	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	the pci local bus was first implemented in ibm pc compatibles  where it displaced the combination of isa plus one vesa local bus as the bus configuration	D1703-4	0.0	train	1.0
5363	0.0	0.0	0.0	0.0	what is a pci port used for	Q1801	it has subsequently been adopted for other computer types	D1703-5	0.0	train	0.0
5364	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	pci and pcix are being replaced by pci express  but  most motherboards are still made with one or more pci slots which are sufficient for many uses	D1703-6	0.0	train	1.0
5365	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	the pci specification covers the physical size of the bus including the size and spacing of the circuit board edge electrical contacts electrical characteristics bus timing and protocols	D1703-7	0.0	train	1.0
5366	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	the specification can be purchased from the pci special interest group pcisig	D1703-8	0.0	train	1.0
5367	0.0	2.732003442124703	0.0	3.0	what is a pci port used for	Q1801	typical pci cards used in pcs include network cards  sound cards  modems  extra ports such as usb or serial  tv tuner cards and disk controllers 	D1703-9	0.0	train	2.0
5368	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	pci video cards replaced isa and vesa cards until growing bandwidth requirements outgrew the capabilities of pci the preferred interface for video cards became agp  and then pci express	D1703-10	0.0	train	1.0
5369	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	pci video cards remain available for use with old pcs without agp or pci express slots	D1703-11	0.0	train	1.0
5370	0.0	0.16705408466316607	0.0	1.0	what is a pci port used for	Q1801	many devices previously provided on pci expansion cards are now commonly integrated onto motherboards or available in universal serial bus and pci express versions	D1703-12	0.0	train	1.0
5371	0.0	0.2876820724517808	0.0	1.0	who invented the television	Q1809	the history of television comprises the work of numerous engineers and inventors in several countries over many decades	D1711-0	0.0	train	1.0
5372	0.0	0.0	1.0	0.0	who invented the television	Q1809	the earliest proposal was in 1908 in a paper by a a campbellswinton and postulated the use of cathode rays	D1711-1	0.0	train	0.0
5373	0.0	0.2876820724517808	0.0	1.0	who invented the television	Q1809	the first practical demonstrations of television  however were developed using electromechanical methods to scan transmit and reproduce an image	D1711-2	0.0	train	1.0
5374	0.0	0.2876820724517808	0.0	1.0	who invented the television	Q1809	as electronic camera and display tubes were perfected electromechanical television gave way to allelectronic systems in nearly all applications	D1711-3	0.0	train	1.0
5375	1.0	1.3862943611198912	0.0	2.0	what are the side effects for lyme disease	Q1812	lyme disease lyme borreliosis is an infectious disease caused by at least three species of bacteria belonging to the genus borrelia 	D1714-0	0.0	train	2.0
5376	1.0	1.3862943611198912	0.0	2.0	what are the side effects for lyme disease	Q1812	borrelia burgdorferi sensu stricto is the main cause of lyme disease in north america  whereas borrelia afzelii and borrelia garinii cause most european cases	D1714-1	0.0	train	2.0
5377	0.0	1.3862943611198912	0.0	2.0	what are the side effects for lyme disease	Q1812	the disease is named after the towns of lyme and old lyme connecticut  usa where a number of cases were identified in 1975	D1714-2	0.0	train	2.0
5378	1.0	1.3862943611198912	0.0	2.0	what are the side effects for lyme disease	Q1812	although allen steere realized that lyme disease was a tickborne disease in 1978 the cause of the disease remained a mystery until 1981 when b burgdorferi was identified by willy burgdorfer 	D1714-3	0.0	train	2.0
5379	1.0	1.3862943611198912	0.0	2.0	what are the side effects for lyme disease	Q1812	lyme disease is the most common tickborne disease in the northern hemisphere 	D1714-4	0.0	train	2.0
5380	0.0	0.0	0.0	0.0	what are the side effects for lyme disease	Q1812	borrelia is transmitted to humans by the bite of infected ticks belonging to a few species of the genus ixodes hard ticks	D1714-5	0.0	train	0.0
5381	0.0	0.0	1.0	0.0	what are the side effects for lyme disease	Q1812	early symptoms may include fever  headache  fatigue  depression  and a characteristic circular skin rash called erythema migrans em	D1714-6	0.0	train	0.0
5382	0.0	0.0	1.0	0.0	what are the side effects for lyme disease	Q1812	left untreated later symptoms may involve the joints heart and central nervous system 	D1714-7	0.0	train	0.0
5383	0.0	0.0	0.0	0.0	what are the side effects for lyme disease	Q1812	in most cases the infection and its symptoms are eliminated by antibiotics  especially if the illness is treated early	D1714-8	0.0	train	0.0
5384	0.0	0.0	0.0	0.0	what are the side effects for lyme disease	Q1812	delayed or inadequate treatment can lead to more serious symptoms which can be disabling and difficult to treat	D1714-9	0.0	train	0.0
5385	0.0	0.0	1.0	0.0	what are a and r reps	Q1818	artists and repertoire ar is the division of a record label or music publishing company that is responsible for talent scouting and overseeing the artistic development of recording artists andor songwriters	D1720-0	0.0	train	0.0
5386	0.0	0.0	0.0	0.0	what are a and r reps	Q1818	it also acts as a liaison between artists and the record label or publishing company every activity involving artists to the point of album release is generally considered under the purview of and responsibility of ar	D1720-1	0.0	train	0.0
5387	2.0	0.6931471805599453	1.0	1.0	what measurement is a furlong	Q1819	a furlong is a measure of distance in imperial units and us customary units equal to oneeighth of a mile  equivalent to 220 yards  660 feet  40 rods  or 10 chains 	D1721-0	0.0	train	1.0
5388	0.0	0.6931471805599453	0.0	1.0	what measurement is a furlong	Q1819	the exact value of the furlong varies slightly among englishspeaking countries	D1721-1	0.0	train	1.0
5389	1.0	0.0	0.0	1.0	what measurement is a furlong	Q1819	five furlongs are approximately 1 kilometre 10058 km is a closer approximation	D1721-2	0.0	train	0.0
5390	0.0	0.0	0.0	1.0	what measurement is a furlong	Q1819	since the original definition of the metre was onequarter of one tenmillionth of the circumference of the earth along the great circle coincident with the meridian of longitude passing through paris the circumference of the earth is about 40000 km or about 200000 furlongs	D1721-3	0.0	train	0.0
5391	0.0	2.525728644308255	0.0	2.0	where does ray lamontagne live	Q1822	raymond ray charles jack lamontagne  born june 18 1973 is an american singersongwriter 	D1724-0	0.0	train	2.0
5392	0.0	0.916290731874155	0.0	1.0	where does ray lamontagne live	Q1822	lamontagne has released four studio albums trouble  till the sun turns black  gossip in the grain and god willin  the creek dont rise 	D1724-1	0.0	train	1.0
5393	0.0	0.0	0.0	0.0	where does ray lamontagne live	Q1822	he was born in new hampshire and was inspired to create music after hearing an album by stephen stills 	D1724-2	0.0	train	0.0
5394	0.0	0.0	0.0	0.0	where does ray lamontagne live	Q1822	critics have compared lamontagnes music to that of the band  van morrison  nick drake  and tim buckley 	D1724-3	0.0	train	0.0
5395	0.0	0.0	1.0	0.0	where does ray lamontagne live	Q1822	he lives in massachusetts with his wife and two children	D1724-4	0.0	train	0.0
5396	4.0	4.394449154672439	1.0	4.0	when the wind blows james patterson	Q1825	when the wind blows is a novel by james patterson 	D1727-0	2.0	train	4.0
5397	0.0	0.0	0.0	0.0	when the wind blows james patterson	Q1825	it is the precursor to the lake house and inspired the maximum ride series	D1727-1	0.0	train	0.0
5398	0.0	0.0	0.0	0.0	when the wind blows james patterson	Q1825	the novel is currently set to be adapted into a movie	D1727-2	0.0	train	0.0
5399	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	facebook on the adtech 2010	D1016-0	0.0	train	1.0
5400	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	facebook is an online social networking service  whose name stems from the colloquial name for the book given to students at the start of the academic year by some university administrations in the united states to help students get to know each other	D1016-1	0.0	train	1.0
5401	0.0	0.0	1.0	0.0	who made facebook	Q1827	it was founded in february 2004 by mark zuckerberg with his college roommates and fellow harvard university students eduardo saverin  andrew mccollum  dustin moskovitz and chris hughes 	D1016-2	0.0	train	0.0
5402	0.0	0.0	0.0	0.0	who made facebook	Q1827	the websites membership was initially limited by the founders to harvard students but was expanded to other colleges in the boston area the ivy league  and stanford university 	D1016-3	0.0	train	0.0
5403	0.0	0.0	0.0	0.0	who made facebook	Q1827	it gradually added support for students at various other universities before opening to high school students and eventually to anyone aged 13 and over	D1016-4	0.0	train	0.0
5404	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	facebook now allows any users who declare themselves to be at least 13 years old to become registered users of the site	D1016-5	0.0	train	1.0
5405	0.0	0.0	0.0	0.0	who made facebook	Q1827	users must register before using the site after which they may create a personal profile  add other users as friends  and exchange messages including automatic notifications when they update their profile	D1016-6	0.0	train	0.0
5406	0.0	0.0	0.0	0.0	who made facebook	Q1827	additionally users may join commoninterest user groups organized by workplace school or college or other characteristics and categorize their friends into lists such as people from work or close friends	D1016-7	0.0	train	0.0
5407	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	as of september 2012 facebook has over one billion active users	D1016-8	0.0	train	1.0
5408	0.0	0.0	0.0	0.0	who made facebook	Q1827	according to a may 2011 consumer reports survey there are 75 million children under 13 with accounts and 5 million under 10 violating the sites terms of service	D1016-9	0.0	train	0.0
5409	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	in may 2005 accel partners invested 127 million in facebook and jim breyer added 1 million of his own money to the pot	D1016-10	0.0	train	1.0
5410	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	a january 2009 competecom study ranked facebook as the most used social networking service by worldwide monthly active users	D1016-11	0.0	train	1.0
5411	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	entertainment weekly included the site on its endofthedecade bestof list saying how on earth did we stalk our exes remember our coworkers birthdays bug our friends and play a rousing game of scrabulous before facebook	D1016-12	0.0	train	1.0
5412	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	critics  such as facebook detox  state that facebook has turned into a national obsession in the united states resulting in vast amounts of time lost and encouraging narcissism	D1016-13	0.0	train	1.0
5413	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	quantcast estimates facebook has 1389 million monthly unique us visitors in may 2011	D1016-14	0.0	train	1.0
5414	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	according to social media today in april 2010 an estimated 416 1295 million of the us population had a facebook account	D1016-15	0.0	train	1.0
5415	0.0	0.0	0.0	0.0	who made facebook	Q1827	nevertheless facebooks market growth started to stall in some regions with the site losing 7 million active users in the united states and canada in may 2011	D1016-16	0.0	train	0.0
5416	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	facebook eventually filed for an initial public offering on february 1 2012 and was headquartered in menlo park  california 	D1016-17	0.0	train	1.0
5417	0.0	0.4595323293784399	0.0	1.0	who made facebook	Q1827	facebook inc began selling stock to the public and trading on the nasdaq on may 18 2012	D1016-18	0.0	train	1.0
5418	3.0	0.810930216216329	0.0	2.0	what are the catholic gifts of the holy spirit	Q1829	stained glass representation of the holy spirit as a dove c 1660	D1730-0	2.0	train	2.0
5419	4.0	1.9095425048844388	1.0	3.0	what are the catholic gifts of the holy spirit	Q1829	the seven gifts of the holy spirit is an enumeration of seven spiritual gifts originating with patristic authors later elaborated by five intellectual virtues and four other groups of ethical characteristics	D1730-1	3.0	train	3.0
5420	1.0	0.0	1.0	0.0	what are the catholic gifts of the holy spirit	Q1829	they are wisdom understanding wonder and awe fear of the lord  counsel knowledge fortitude and piety reverence	D1730-2	0.0	train	0.0
5421	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	iodine is a chemical element with symbol i and atomic number 53	D1732-0	0.0	train	1.0
5422	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	the name is from greek ioeidēs meaning violet or purple due to the color of elemental iodine vapor	D1732-1	0.0	train	1.0
5423	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	iodine and its compounds are primarily used in nutrition  and industrially in the production of acetic acid and certain polymers 	D1732-2	0.0	train	1.0
5424	0.0	0.0	0.0	1.0	where do you find iodine	Q1831	iodines relatively high atomic number low toxicity  and ease of attachment to organic compounds have made it a part of many xray contrast materials in modern medicine	D1732-3	0.0	train	0.0
5425	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	iodine has only one stable isotope 	D1732-4	0.0	train	1.0
5426	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	a number of iodine radioisotopes are also used in medical applications	D1732-5	0.0	train	1.0
5427	0.0	0.47000362924573524	1.0	1.0	where do you find iodine	Q1831	iodine is found on earth mainly as the highly watersoluble iodide ion i− which concentrates it in oceans and brine pools 	D1732-6	0.0	train	1.0
5428	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	like the other halogens  free iodine occurs mainly as a diatomic molecule i2 and then only momentarily after being oxidized from iodide by an oxidant like free oxygen	D1732-7	0.0	train	1.0
5429	0.0	0.0	0.0	1.0	where do you find iodine	Q1831	in the universe and on earth iodines high atomic number makes it a relatively rare element 	D1732-8	0.0	train	0.0
5430	0.0	0.0	0.0	0.0	where do you find iodine	Q1831	however its presence in ocean water has given it a role in biology	D1732-9	0.0	train	0.0
5431	0.0	0.0	0.0	0.0	where do you find iodine	Q1831	it is the heaviest essential element utilized widely by life in biological functions only tungsten  employed in enzymes by a few species of bacteria is heavier	D1732-10	0.0	train	0.0
5432	0.0	0.0	0.0	1.0	where do you find iodine	Q1831	iodines rarity in many soils due to initial low abundance as a crustelement and also leaching of soluble iodide by rainwater has led to many deficiency problems in land animals and inland human populations	D1732-11	0.0	train	0.0
5433	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	iodine deficiency affects about two billion people and is the leading preventable cause of intellectual disabilities 	D1732-12	0.0	train	1.0
5434	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	iodine is required by higher animals which use it to synthesize thyroid hormones  which contain the element	D1732-13	0.0	train	1.0
5435	0.0	0.47000362924573524	0.0	1.0	where do you find iodine	Q1831	because of this function radioisotopes of iodine are concentrated in the thyroid gland along with nonradioactive iodine	D1732-14	0.0	train	1.0
5436	0.0	0.0	0.0	0.0	where do you find iodine	Q1831	if inhaled the radioisotope iodine131  which has a high fission product yield  concentrates in the thyroid but is easily remedied with potassium iodide treatment	D1732-15	0.0	train	0.0
5437	0.0	0.3677247801253172	1.0	1.0	what are lobbying groups	Q1832	lobbying also lobby is the act of attempting to influence decisions made by officials in the government  most often legislators or members of regulatory agencies 	D1733-0	0.0	train	1.0
5438	0.0	2.932674137586854	1.0	2.0	what are lobbying groups	Q1832	lobbying is done by many different types of people and organized groups including individuals in the private sector  corporations  fellow legislators or government officials or advocacy groups interest groups	D1733-1	0.0	train	2.0
5439	0.0	0.3677247801253172	0.0	1.0	what are lobbying groups	Q1832	lobbyists may be among a legislators constituencies meaning a voter or bloc of voters within his or her electoral district  or not they may engage in lobbying as a business or not	D1733-2	0.0	train	1.0
5440	0.0	0.0	0.0	1.0	what are lobbying groups	Q1832	professional lobbyists are people whose business is trying to influence legislation on behalf of a group or individual who hires them	D1733-3	0.0	train	0.0
5441	0.0	0.0	0.0	0.0	what are lobbying groups	Q1832	individuals and nonprofit organizations can also lobby as an act of volunteering or as a small part of their normal job for instance a ceo meeting with a representative about a project important to hisher company or an activist meeting with hisher legislator in an unpaid capacity	D1733-4	0.0	train	0.0
5442	0.0	0.3677247801253172	0.0	2.0	what are lobbying groups	Q1832	governments often define and regulate organized group lobbying that has become influential	D1733-5	0.0	train	1.0
5443	0.0	0.3677247801253172	0.0	1.0	what are lobbying groups	Q1832	the ethics and morality of lobbying are 	D1733-6	0.0	train	1.0
5444	0.0	0.3677247801253172	0.0	1.0	what are lobbying groups	Q1832	lobbying is often spoken of with contempt when the implication is that people with inordinate socioeconomic power are corrupting the law twisting it away from fairness in order to serve their own conflict of interest 	D1733-7	0.0	train	1.0
5445	0.0	0.3677247801253172	0.0	1.0	what are lobbying groups	Q1832	but another side of lobbying is making sure that others interests are duly defended against others corruption  or even simply making sure that minority interests are fairly defended against mere tyranny of the majority 	D1733-8	0.0	train	1.0
5446	0.0	0.3677247801253172	0.0	1.0	what are lobbying groups	Q1832	for example a medical association  or a trade association of health insurance companies may lobby a legislature in order to counteract the influence of tobacco companies in which case the lobbying would be viewed by most people as justified duly defending against others corruption	D1733-9	0.0	train	1.0
5447	0.0	0.3677247801253172	0.0	1.0	what are lobbying groups	Q1832	the difficulty in drawing objective lines between which lobbyists are good lobbyists and which ones are bad ones is compounded by the cleverness with which lobbyists or their clients can argue that their own lobbying is of the good kind	D1733-10	0.0	train	1.0
5448	0.0	0.0	0.0	0.0	what are lobbying groups	Q1832	at heart the effort to influence legislation is a power struggle	D1733-11	0.0	train	0.0
5449	0.0	0.0	0.0	0.0	what are lobbying groups	Q1832	as in other forms of power struggle such as war or law enforcement  motives range from to selfdefense to fighting for justice  and the dividing line between predation and justice is subject to rationalization 	D1733-12	0.0	train	0.0
5450	0.0	0.0	0.0	0.0	who played the drums in the band cream back in 1968	Q1834	sunshine of your love guitar riff	D1735-0	0.0	train	0.0
5451	0.0	1.2527629684953678	1.0	1.0	who played the drums in the band cream back in 1968	Q1834	cream were a 1960s british rock supergroup consisting of bassistvocalist jack bruce  guitaristvocalist eric clapton  and drummer ginger baker 	D1735-1	0.0	train	1.0
5452	0.0	0.0	0.0	0.0	who played the drums in the band cream back in 1968	Q1834	their sound was characterised by a hybrid of blues rock  hard rock and psychedelic rock  combining the psychedeliathemed lyrics eric claptons blues guitar playing and vocals jack bruces voice and prominent bass playing and ginger bakers jazz influenced drumming	D1735-2	0.0	train	0.0
5453	0.0	0.0	0.0	0.0	who played the drums in the band cream back in 1968	Q1834	the groups third album wheels of fire  was the worlds first platinumselling double album	D1735-3	0.0	train	0.0
5454	0.0	1.2527629684953678	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	cream are widely regarded as being the worlds first successful supergroup	D1735-4	0.0	train	1.0
5455	0.0	0.0	0.0	0.0	who played the drums in the band cream back in 1968	Q1834	in their career they sold over 15 million albums worldwide	D1735-5	0.0	train	0.0
5456	0.0	0.0	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	creams music included songs based on traditional blues such as  crossroads  and  spoonful  and modern blues such as  born under a bad sign  as well as more eccentric songs such as  strange brew   tales of brave ulysses  and  toad 	D1735-6	0.0	train	0.0
5457	0.0	0.0	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	creams biggest hits were  i feel free  uk number 11  sunshine of your love  us number 5  white room  us number 6 crossroads us number 28 and  badge  uk number 18	D1735-7	0.0	train	0.0
5458	0.0	1.2527629684953678	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	cream made a significant impact on the popular music of the time and along with jimi hendrix  and terry kath of chicago  popularised the use of the wahwah pedal 	D1735-8	0.0	train	1.0
5459	1.0	0.0	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	they provided a heavy yet technically proficient musical theme that foreshadowed and influenced the emergence of british bands such as the jeff beck group in the late 1960s	D1735-9	0.0	train	0.0
5460	0.0	0.0	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	the bands live performances influenced progressive rock acts such as rush 	D1735-10	0.0	train	0.0
5461	0.0	1.2527629684953678	0.0	1.0	who played the drums in the band cream back in 1968	Q1834	cream were inducted into the rock and roll hall of fame in 1993	D1735-11	0.0	train	1.0
5462	0.0	0.0	0.0	0.0	who played the drums in the band cream back in 1968	Q1834	they were included in both rolling stone and vh1 s lists of the 100 greatest artists of all time	D1735-12	0.0	train	0.0
5463	0.0	0.0	0.0	0.0	who played the drums in the band cream back in 1968	Q1834	they were also ranked number 16 on vh1s 100 greatest artists of hard rock	D1735-13	0.0	train	0.0
5464	0.0	0.5389965007326871	0.0	1.0	what president made decision to buy louisiana	Q1837	1804 map of  louisiana  edged on the west by the rocky mountains 	D1738-0	0.0	train	1.0
